Transaction_ID,Customer_ID,diff_items,total_items,order_value,date,GENDER,AGE,GEOGRAPHY,month,is_holiday
36470,11312,1,1,7.94,2021-07-26,F,51.0,Greece,7,False
36471,16895,1,1,322.23,2021-07-26,M,37.0,Germany,7,False
36472,3728,2,2,27.15,2021-07-26,F,48.0,Spain,7,False
36473,17815,1,1,8.6,2021-07-27,F,58.0,Greece,7,False
36475,20627,3,7,12.95,2021-07-27,F,40.0,France,7,False
36476,14928,6,8,77.43,2021-07-27,M,31.0,Germany,7,False
36477,11198,1,1,7.43,2021-07-27,M,32.0,Germany,7,False
36478,11058,2,2,13.600000000000001,2021-07-27,M,35.0,Germany,7,False
36479,12812,1,1,5.8,2021-07-27,F,49.0,Spain,7,False
36480,19454,5,5,23.97,2021-07-27,F,41.0,France,7,False
36481,18998,1,1,4.02,2021-07-27,M,31.0,Germany,7,False
36482,19947,2,2,9.85,2021-07-27,M,20.0,Italy,7,False
36483,13327,1,1,33.49,2021-07-27,F,43.0,France,7,False
36484,17560,4,9,51.17,2021-07-27,F,52.0,Greece,7,False
36485,17388,2,2,10.129999999999999,2021-07-27,M,20.0,Italy,7,False
36486,18834,3,6,55.43,2021-07-27,M,18.0,Italy,7,False
36487,15569,1,1,7.77,2021-07-27,F,60.0,Netherlands,7,False
36488,8096,3,3,23.18,2021-07-27,M,27.0,Germany,7,False
36489,17692,12,13,202.94,2021-07-27,F,73.0,Netherlands,7,False
36490,13394,1,1,10.56,2021-07-27,M,35.0,Germany,7,False
36491,13886,2,4,10.96,2021-07-27,F,42.0,France,7,False
36492,16933,1,1,3.82,2021-07-27,M,37.0,Germany,7,False
36493,18257,1,1,5.04,2021-07-27,M,34.0,Germany,7,False
36494,2186,1,1,7.5,2021-07-27,F,53.0,Greece,7,False
36495,13394,1,1,18.63,2021-07-27,M,35.0,Germany,7,False
36496,17625,1,1,6.44,2021-07-27,F,38.0,Germany,7,False
36497,17988,4,5,82.1,2021-07-27,M,26.0,Italy,7,False
36498,2186,1,1,0.84,2021-07-27,F,53.0,Greece,7,False
36499,16903,1,1,10.1,2021-07-27,M,22.0,Italy,7,False
36500,17673,10,16,200.32,2021-07-27,F,51.0,Greece,7,False
36501,17769,1,2,5.73,2021-07-27,M,22.0,Italy,7,False
36502,15814,1,1,3.31,2021-07-27,F,58.0,Greece,7,False
36503,17642,6,6,77.2,2021-07-27,M,18.0,Italy,7,False
36504,16067,1,2,3.82,2021-07-27,F,41.0,France,7,False
36505,15814,1,1,6.35,2021-07-27,F,58.0,Greece,7,False
36506,19665,1,1,11.19,2021-07-27,M,23.0,Italy,7,False
36507,3154,2,5,83.75999999999999,2021-07-27,F,47.0,UK,7,False
36508,18212,3,3,15.75,2021-07-27,F,48.0,Spain,7,False
36509,17693,1,1,4.5,2021-07-27,F,44.0,UK,7,False
36510,6068,1,1,0.69,2021-07-27,F,51.0,Greece,7,False
36511,16828,1,1,9.48,2021-07-27,M,18.0,Italy,7,False
36512,12793,2,2,23.299999999999997,2021-07-27,M,35.0,Germany,7,False
36513,21143,1,1,10.9,2021-07-27,F,40.0,France,7,False
36514,17130,1,1,58.23,2021-07-27,M,27.0,Germany,7,False
36515,5529,2,2,15.55,2021-07-27,M,21.0,Italy,7,False
36516,19573,2,2,16.7,2021-07-27,F,60.0,Netherlands,7,False
36517,5529,1,1,1.84,2021-07-27,M,21.0,Italy,7,False
36518,21104,1,2,17.76,2021-07-27,M,33.0,Germany,7,False
36519,10338,2,4,10.24,2021-07-27,F,38.0,Germany,7,False
36520,1993,2,2,7.970000000000001,2021-07-27,F,47.0,Spain,7,False
36521,15633,1,1,9.46,2021-07-27,M,25.0,Italy,7,False
36522,19430,3,3,15.07,2021-07-27,F,67.0,Netherlands,7,False
36523,12043,2,15,12.34,2021-07-27,F,38.0,Germany,7,False
36524,16948,2,2,14.25,2021-07-27,F,56.0,Greece,7,False
36525,22012,2,2,54.230000000000004,2021-07-27,F,39.0,Germany,7,False
36526,14830,1,1,2.06,2021-07-27,M,34.0,Germany,7,False
36527,20126,1,1,20.31,2021-07-27,F,40.0,France,7,False
36528,17108,2,2,29.02,2021-07-27,M,36.0,Germany,7,False
36529,17871,1,1,1.97,2021-07-27,M,36.0,Germany,7,False
36530,17653,2,2,13.03,2021-07-27,M,31.0,Germany,7,False
36531,11268,2,2,17.659999999999997,2021-07-27,M,26.0,Italy,7,False
36532,16500,2,4,22.37,2021-07-27,M,21.0,Italy,7,False
36533,18724,1,1,14.68,2021-07-27,M,34.0,Germany,7,False
36534,15044,1,1,3.74,2021-07-27,F,50.0,Spain,7,False
36535,17471,1,10,44.46,2021-07-27,M,18.0,Italy,7,False
36536,16700,1,1,13.62,2021-07-27,M,26.0,Italy,7,False
36537,15549,8,13,164.06,2021-07-27,F,45.0,UK,7,False
36538,13817,1,1,4.91,2021-07-27,M,37.0,Germany,7,False
36539,21171,1,2,15.16,2021-07-27,F,61.0,Netherlands,7,False
36540,18358,1,1,8.61,2021-07-27,M,23.0,Italy,7,False
36541,19479,2,2,5.87,2021-07-27,F,42.0,France,7,False
36542,4455,7,7,46.39,2021-07-27,F,47.0,UK,7,False
36543,19637,1,1,3.41,2021-07-27,M,32.0,Germany,7,False
36544,5913,2,2,9.16,2021-07-27,F,52.0,Greece,7,False
36545,16049,2,2,26.45,2021-07-27,F,55.0,Greece,7,False
36546,10507,1,2,10.37,2021-07-27,M,37.0,Germany,7,False
36547,16010,2,2,10.35,2021-07-27,M,18.0,Italy,7,False
36548,18033,3,5,28.53,2021-07-27,F,42.0,France,7,False
36549,16835,2,4,41.05,2021-07-27,F,48.0,Spain,7,False
36550,16072,1,1,6.13,2021-07-27,F,38.0,Germany,7,False
36551,10724,2,2,16.71,2021-07-27,M,20.0,Italy,7,False
36552,16144,3,6,20.51,2021-07-27,M,24.0,Italy,7,False
36553,7169,2,4,65.03,2021-07-27,M,24.0,Italy,7,False
36554,2957,4,8,128.86,2021-07-27,M,28.0,Germany,7,False
36555,10004,7,8,96.71,2021-07-27,F,45.0,UK,7,False
36556,10230,2,5,39.629999999999995,2021-07-27,F,63.0,Netherlands,7,False
36557,10156,1,1,7.17,2021-07-27,F,48.0,Spain,7,False
36558,17968,3,3,14.82,2021-07-27,F,43.0,France,7,False
36559,17970,5,11,40.53,2021-07-27,F,43.0,France,7,False
36560,13413,1,1,40.5,2021-07-27,M,30.0,Germany,7,False
36561,6510,2,2,11.18,2021-07-27,F,42.0,France,7,False
36562,12181,2,2,5.970000000000001,2021-07-27,M,25.0,Italy,7,False
36563,10973,2,3,22.65,2021-07-27,M,18.0,Italy,7,False
36564,7764,1,1,9.4,2021-07-27,M,23.0,Italy,7,False
36565,17601,1,1,7.96,2021-07-27,F,45.0,UK,7,False
36566,17217,2,2,6.87,2021-07-27,M,18.0,Italy,7,False
36567,13733,1,2,8.8,2021-07-27,M,36.0,Germany,7,False
36568,6471,2,4,13.1,2021-07-27,F,44.0,UK,7,False
36569,21233,1,3,11.49,2021-07-27,M,36.0,Germany,7,False
36570,15904,3,3,25.09,2021-07-27,M,37.0,Germany,7,False
36571,15904,4,7,246.39,2021-07-27,M,37.0,Germany,7,False
36572,13764,1,1,7.27,2021-07-27,M,26.0,Italy,7,False
36573,14818,1,2,8.29,2021-07-27,F,71.0,Netherlands,7,False
36574,19515,3,3,35.08,2021-07-27,F,42.0,France,7,False
36575,14382,2,2,12.78,2021-07-27,M,18.0,Italy,7,False
36576,20202,1,1,19.68,2021-07-27,F,48.0,Spain,7,False
36577,6059,1,1,5.52,2021-07-27,F,47.0,UK,7,False
36578,21874,2,2,13.04,2021-07-27,F,48.0,Spain,7,False
36579,17680,2,2,15.35,2021-07-27,M,24.0,Italy,7,False
36580,14873,3,3,112.37,2021-07-27,F,61.0,Netherlands,7,False
36581,19166,1,1,4.29,2021-07-27,M,34.0,Germany,7,False
36582,10142,1,1,5.38,2021-07-27,F,43.0,UK,7,False
36583,3728,2,2,31.849999999999998,2021-07-27,F,48.0,Spain,7,False
36584,1689,1,1,8.56,2021-07-27,F,40.0,France,7,False
36585,13577,1,1,5.12,2021-07-27,M,21.0,Italy,7,False
36586,17354,7,8,55.94,2021-07-27,M,36.0,Germany,7,False
36587,10437,2,4,55.93,2021-07-27,F,48.0,Spain,7,False
36588,17387,1,1,5.46,2021-07-27,F,58.0,Netherlands,7,False
36589,10263,1,3,8.05,2021-07-27,M,26.0,Italy,7,False
36590,7390,1,2,19.75,2021-07-27,M,35.0,Germany,7,False
36591,16141,2,2,14.05,2021-07-27,M,37.0,Germany,7,False
36592,19277,1,1,8.87,2021-07-27,F,53.0,Greece,7,False
36593,21994,1,1,8.43,2021-07-27,F,39.0,France,7,False
36594,21520,1,1,3.75,2021-07-27,M,34.0,Germany,7,False
36595,16819,3,4,73.35,2021-07-27,F,39.0,France,7,False
36596,15367,2,2,7.25,2021-07-27,M,19.0,Italy,7,False
36597,18830,2,2,7.3100000000000005,2021-07-27,M,18.0,Italy,7,False
36598,16754,1,1,14.52,2021-07-27,M,18.0,Italy,7,False
36599,4647,1,1,9.35,2021-07-27,F,55.0,Greece,7,False
36600,16540,3,5,53.29,2021-07-27,F,50.0,Spain,7,False
36601,11676,1,1,14.5,2021-07-27,F,48.0,Spain,7,False
36602,20064,3,3,24.59,2021-07-27,F,50.0,Spain,7,False
36603,21226,2,2,21.28,2021-07-27,F,42.0,France,7,False
36604,18113,2,2,41.08,2021-07-27,M,34.0,Germany,7,False
36605,13166,1,1,6.75,2021-07-27,M,35.0,Germany,7,False
36606,12845,1,35,15.27,2021-07-27,M,34.0,Germany,7,False
36607,14459,2,2,16.939999999999998,2021-07-27,M,32.0,Germany,7,False
36608,17588,1,1,1.82,2021-07-27,M,35.0,Germany,7,False
36609,1772,1,1,9.63,2021-07-27,F,39.0,France,7,False
36610,9859,1,1,16.38,2021-07-27,F,39.0,Germany,7,False
36611,1660,3,7,22.3,2021-07-27,F,55.0,Greece,7,False
36612,19515,3,3,35.08,2021-07-27,F,42.0,France,7,False
36613,17890,1,5,5.38,2021-07-28,M,31.0,Germany,7,False
36614,17890,1,1,7.23,2021-07-28,M,31.0,Germany,7,False
36615,12029,4,6,43.58,2021-07-28,M,36.0,Germany,7,False
36616,17943,1,2,3.82,2021-07-28,F,38.0,Germany,7,False
36617,17127,1,1,2.44,2021-07-28,F,39.0,France,7,False
36618,15671,2,2,25.849999999999998,2021-07-28,M,28.0,Germany,7,False
36619,12817,1,1,3.44,2021-07-28,F,47.0,Spain,7,False
36620,10901,1,1,13.93,2021-07-28,M,28.0,Germany,7,False
36621,15557,2,2,20.560000000000002,2021-07-28,M,37.0,Germany,7,False
36622,19780,2,2,6.07,2021-07-28,M,36.0,Germany,7,False
36623,22224,4,5,21.22,2021-07-28,M,18.0,Italy,7,False
36624,17410,4,4,42.93,2021-07-28,M,21.0,Italy,7,False
36625,17732,1,1,3.44,2021-07-28,F,59.0,Netherlands,7,False
36626,13987,1,1,22.56,2021-07-28,M,27.0,Germany,7,False
36627,15944,3,6,79.16,2021-07-28,M,31.0,Germany,7,False
36628,19502,10,14,189.73,2021-07-28,F,48.0,Spain,7,False
36629,21006,2,2,10.32,2021-07-28,F,39.0,Germany,7,False
36630,15522,3,3,21.669999999999998,2021-07-28,M,18.0,Italy,7,False
36631,13321,3,3,19.15,2021-07-28,F,55.0,Greece,7,False
36632,17094,1,2,130.05,2021-07-28,M,27.0,Germany,7,False
36633,11219,1,2,36.97,2021-07-28,M,19.0,Italy,7,False
36634,17531,3,6,68.94,2021-07-28,F,50.0,Spain,7,False
36635,17665,1,1,10.86,2021-07-28,M,18.0,Italy,7,False
36636,17612,3,4,19.47,2021-07-28,F,52.0,Greece,7,False
36637,21145,1,1,6.62,2021-07-28,M,29.0,Germany,7,False
36638,17868,2,4,186.94,2021-07-28,M,37.0,Germany,7,False
36639,9942,1,1,6.48,2021-07-28,F,53.0,Greece,7,False
36640,18595,2,2,28.85,2021-07-28,F,38.0,Germany,7,False
36641,15736,2,2,14.35,2021-07-28,M,21.0,Italy,7,False
36642,17881,1,1,9.35,2021-07-28,M,35.0,Germany,7,False
36643,16670,1,1,2.13,2021-07-28,F,45.0,UK,7,False
36644,12235,4,5,25.7,2021-07-28,M,22.0,Italy,7,False
36645,18714,1,1,15.43,2021-07-28,F,65.0,Netherlands,7,False
36646,21691,1,30,2.62,2021-07-28,M,23.0,Italy,7,False
36647,15796,1,4,7.1,2021-07-28,F,41.0,France,7,False
36648,18751,2,3,12.110000000000001,2021-07-28,M,23.0,Italy,7,False
36649,17237,1,1,2.11,2021-07-28,M,18.0,Italy,7,False
36650,15491,2,2,14.32,2021-07-28,M,36.0,Germany,7,False
36651,17893,1,1,19.0,2021-07-28,F,38.0,Germany,7,False
36652,17893,1,1,2.11,2021-07-28,F,38.0,Germany,7,False
36653,15895,1,1,16.8,2021-07-28,M,37.0,Germany,7,False
36654,12061,1,1,4.02,2021-07-28,M,37.0,Germany,7,False
36655,11088,1,1,8.52,2021-07-28,F,39.0,Germany,7,False
36656,17954,1,1,6.35,2021-07-28,M,18.0,Italy,7,False
36657,18968,3,3,25.29,2021-07-28,M,21.0,Italy,7,False
36658,8791,1,1,12.18,2021-07-28,F,69.0,Netherlands,7,False
36659,11999,1,1,16.02,2021-07-28,F,39.0,Germany,7,False
36660,15990,1,1,5.69,2021-07-28,M,26.0,Italy,7,False
36661,17243,5,8,51.25,2021-07-28,F,48.0,Spain,7,False
36662,22153,2,2,13.05,2021-07-28,F,47.0,UK,7,False
36663,13718,1,1,6.11,2021-07-28,F,43.0,France,7,False
36664,16020,5,6,52.489999999999995,2021-07-28,F,48.0,Spain,7,False
36665,15406,4,5,60.650000000000006,2021-07-28,F,44.0,UK,7,False
36666,17506,1,1,53.62,2021-07-28,M,28.0,Germany,7,False
36667,21971,1,1,30.91,2021-07-28,F,44.0,UK,7,False
36668,11006,4,8,19.58,2021-07-28,M,31.0,Germany,7,False
36669,15685,2,2,8.42,2021-07-28,F,40.0,France,7,False
36670,14286,6,9,56.92,2021-07-28,F,50.0,Spain,7,False
36671,17107,1,1,16.07,2021-07-28,F,56.0,Greece,7,False
36672,18470,4,4,30.95,2021-07-28,M,24.0,Italy,7,False
36673,6981,2,3,19.26,2021-07-28,F,55.0,Greece,7,False
36674,10502,5,6,35.2,2021-07-28,M,23.0,Italy,7,False
36675,15649,4,6,33.19,2021-07-28,M,24.0,Italy,7,False
36676,5672,3,5,5.93,2021-07-28,M,31.0,Germany,7,False
36678,18722,1,1,14.8,2021-07-28,F,43.0,France,7,False
36679,16819,1,1,7.1,2021-07-28,F,39.0,France,7,False
36680,3457,2,2,11.14,2021-07-28,M,19.0,Italy,7,False
36681,17733,2,3,13.969999999999999,2021-07-28,F,43.0,UK,7,False
36682,19874,3,4,23.22,2021-07-28,F,50.0,Spain,7,False
36683,18547,5,15,90.11,2021-07-28,M,33.0,Germany,7,False
36684,12148,2,2,9.719999999999999,2021-07-28,F,44.0,UK,7,False
36685,12086,2,2,16.37,2021-07-28,F,43.0,UK,7,False
36686,10666,1,1,4.5,2021-07-28,M,37.0,Germany,7,False
36687,11842,1,2,13.2,2021-07-28,M,30.0,Germany,7,False
36688,18608,2,2,35.93,2021-07-28,M,27.0,Germany,7,False
36689,223,1,1,5.87,2021-07-28,F,38.0,Germany,7,False
36690,16756,2,3,22.0,2021-07-28,M,24.0,Italy,7,False
36691,15310,1,2,82.5,2021-07-28,M,29.0,Germany,7,False
36692,15857,4,10,140.36,2021-07-28,M,34.0,Germany,7,False
36693,15168,2,2,12.17,2021-07-28,M,19.0,Italy,7,False
36694,15531,1,1,8.38,2021-07-28,F,42.0,France,7,False
36695,12794,1,1,5.04,2021-07-28,M,18.0,Italy,7,False
36696,13802,2,2,6.13,2021-07-28,M,18.0,Italy,7,False
36697,11519,3,4,41.08,2021-07-28,F,40.0,France,7,False
36698,15798,7,7,21.76,2021-07-28,F,38.0,Germany,7,False
36699,20546,1,1,11.19,2021-07-28,M,21.0,Italy,7,False
36700,17411,2,3,9.2,2021-07-28,M,18.0,Italy,7,False
36701,10585,2,6,9.51,2021-07-28,M,24.0,Italy,7,False
36702,19880,2,3,11.39,2021-07-28,M,24.0,Italy,7,False
36703,15828,1,1,15.83,2021-07-28,F,49.0,Spain,7,False
36704,13592,1,2,7.25,2021-07-28,M,23.0,Italy,7,False
36705,10901,1,1,12.27,2021-07-28,M,28.0,Germany,7,False
36706,13918,1,2,43.42,2021-07-28,M,37.0,Germany,7,False
36707,10214,2,2,10.57,2021-07-28,F,59.0,Netherlands,7,False
36708,4607,1,1,17.66,2021-07-28,F,49.0,Spain,7,False
36709,15629,1,2,4.65,2021-07-28,M,29.0,Germany,7,False
36710,10114,1,1,4.57,2021-07-28,F,47.0,UK,7,False
36711,13572,4,4,16.299999999999997,2021-07-28,F,39.0,Germany,7,False
36712,21964,5,6,65.22,2021-07-28,F,44.0,UK,7,False
36713,7466,1,1,2.31,2021-07-28,M,33.0,Germany,7,False
36714,504,1,1,8.52,2021-07-28,M,34.0,Germany,7,False
36715,504,1,1,42.81,2021-07-28,M,34.0,Germany,7,False
36716,2186,1,1,1.65,2021-07-28,F,53.0,Greece,7,False
36717,11028,5,8,127.62,2021-07-28,F,71.0,Netherlands,7,False
36718,382,4,4,26.060000000000002,2021-07-28,M,29.0,Germany,7,False
36719,9752,2,2,62.629999999999995,2021-07-28,M,25.0,Italy,7,False
36720,16543,2,2,16.25,2021-07-28,M,31.0,Germany,7,False
36721,16668,1,1,4.11,2021-07-28,M,36.0,Germany,7,False
36722,14995,1,1,8.56,2021-07-28,F,51.0,Greece,7,False
36723,10797,1,1,5.93,2021-07-28,F,49.0,Spain,7,False
36724,11948,2,2,32.91,2021-07-28,F,57.0,Greece,7,False
36725,13902,3,3,11.39,2021-07-28,F,38.0,Germany,7,False
36726,8001,1,1,6.35,2021-07-28,M,23.0,Italy,7,False
36727,16678,3,3,8.969999999999999,2021-07-28,M,30.0,Germany,7,False
36728,2225,3,4,30.83,2021-07-28,F,67.0,Netherlands,7,False
36729,3126,1,1,44.92,2021-07-28,M,28.0,Germany,7,False
36730,10712,2,2,19.07,2021-07-28,F,42.0,France,7,False
36731,17294,2,2,10.690000000000001,2021-07-28,F,38.0,Germany,7,False
36732,11087,1,1,2.43,2021-07-28,M,24.0,Italy,7,False
36733,11363,2,2,11.420000000000002,2021-07-28,M,18.0,Italy,7,False
36734,17149,3,3,8.89,2021-07-28,M,34.0,Germany,7,False
36735,9741,1,1,20.75,2021-07-28,M,30.0,Germany,7,False
36736,6119,1,1,7.43,2021-07-28,M,35.0,Germany,7,False
36737,8464,1,1,11.19,2021-07-28,M,36.0,Germany,7,False
36738,15500,1,1,7.23,2021-07-28,F,39.0,France,7,False
36739,12796,1,1,2.06,2021-07-29,F,50.0,Spain,7,False
36740,12796,1,1,16.02,2021-07-29,F,50.0,Spain,7,False
36741,15519,2,2,10.61,2021-07-29,F,66.0,Netherlands,7,False
36742,632,4,5,36.35,2021-07-29,F,52.0,Greece,7,False
36743,18715,1,1,8.52,2021-07-29,M,21.0,Italy,7,False
36744,16972,3,3,18.53,2021-07-29,M,28.0,Germany,7,False
36745,1369,5,6,40.41,2021-07-29,M,36.0,Germany,7,False
36746,15928,1,1,6.25,2021-07-29,M,33.0,Germany,7,False
36747,15637,2,2,15.79,2021-07-29,F,41.0,France,7,False
36748,15637,1,1,12.63,2021-07-29,F,41.0,France,7,False
36749,13379,3,3,21.98,2021-07-29,F,50.0,Spain,7,False
36750,15571,1,1,6.75,2021-07-29,M,34.0,Germany,7,False
36751,18586,8,14,127.05,2021-07-29,M,23.0,Italy,7,False
36752,21751,2,2,18.36,2021-07-29,M,22.0,Italy,7,False
36753,3573,2,2,12.14,2021-07-29,M,21.0,Italy,7,False
36754,14503,1,1,4.09,2021-07-29,M,34.0,Germany,7,False
36755,17043,1,1,3.13,2021-07-29,M,21.0,Italy,7,False
36756,17911,1,1,16.62,2021-07-29,F,46.0,UK,7,False
36757,11914,3,3,5.49,2021-07-29,M,29.0,Germany,7,False
36758,22149,1,1,4.19,2021-07-29,M,35.0,Germany,7,False
36759,9685,2,2,20.340000000000003,2021-07-29,F,39.0,France,7,False
36760,18998,1,1,11.88,2021-07-29,M,31.0,Germany,7,False
36761,21669,5,7,85.25999999999999,2021-07-29,F,40.0,France,7,False
36762,13900,1,1,7.23,2021-07-29,M,35.0,Germany,7,False
36763,15044,1,2,51.22,2021-07-29,F,50.0,Spain,7,False
36764,18976,1,1,3.63,2021-07-29,M,18.0,Italy,7,False
36765,18596,2,2,3.38,2021-07-29,F,52.0,Greece,7,False
36766,17612,6,6,34.22,2021-07-29,F,52.0,Greece,7,False
36767,16669,2,2,13.670000000000002,2021-07-29,F,44.0,UK,7,False
36768,15447,1,1,19.21,2021-07-29,M,34.0,Germany,7,False
36769,16037,1,1,4.57,2021-07-29,F,50.0,Spain,7,False
36770,18865,2,2,18.97,2021-07-29,M,29.0,Germany,7,False
36771,18192,1,1,2.33,2021-07-29,M,30.0,Germany,7,False
36772,18090,2,2,11.51,2021-07-29,M,36.0,Germany,7,False
36773,17518,1,2,9.54,2021-07-29,F,54.0,Greece,7,False
36774,17503,1,2,2.13,2021-07-29,M,32.0,Germany,7,False
36775,8791,2,2,10.41,2021-07-29,F,69.0,Netherlands,7,False
36776,15964,3,6,108.74000000000001,2021-07-29,M,36.0,Germany,7,False
36777,1703,5,5,25.6,2021-07-29,F,38.0,Germany,7,False
36778,20167,3,5,25.31,2021-07-29,M,29.0,Germany,7,False
36779,16510,1,1,7.9,2021-07-29,M,34.0,Germany,7,False
36780,21683,1,1,1.56,2021-07-29,M,18.0,Italy,7,False
36781,16978,1,1,17.33,2021-07-29,M,34.0,Germany,7,False
36782,15161,4,6,55.05,2021-07-29,F,53.0,Greece,7,False
36783,15581,1,1,2.31,2021-07-29,M,35.0,Germany,7,False
36784,17232,8,11,189.53,2021-07-29,F,47.0,UK,7,False
36785,11072,2,2,10.76,2021-07-29,M,35.0,Germany,7,False
36786,18797,1,3,11.37,2021-07-29,F,47.0,UK,7,False
36787,14178,1,2,14.0,2021-07-29,F,44.0,UK,7,False
36788,6502,5,7,23.42,2021-07-29,F,40.0,France,7,False
36789,15569,1,1,7.23,2021-07-29,F,60.0,Netherlands,7,False
36790,4643,3,3,25.97,2021-07-29,M,29.0,Germany,7,False
36791,17912,1,1,11.13,2021-07-29,M,24.0,Italy,7,False
36792,16768,1,1,6.13,2021-07-29,F,39.0,France,7,False
36793,10861,1,2,12.27,2021-07-29,F,43.0,France,7,False
36794,9975,3,4,10.57,2021-07-29,M,18.0,Italy,7,False
36795,9975,2,2,6.609999999999999,2021-07-29,M,18.0,Italy,7,False
36796,4315,1,1,7.9,2021-07-29,M,36.0,Germany,7,False
36797,15214,2,2,15.63,2021-07-29,M,32.0,Germany,7,False
36798,4998,1,1,13.93,2021-07-29,M,37.0,Germany,7,False
36799,15000,4,9,136.56,2021-07-29,M,30.0,Germany,7,False
36800,12113,2,3,45.989999999999995,2021-07-29,F,41.0,France,7,False
36801,16604,4,5,56.48,2021-07-29,M,18.0,Italy,7,False
36802,15887,1,1,2.71,2021-07-29,F,40.0,France,7,False
36803,15605,6,13,70.13,2021-07-29,M,28.0,Germany,7,False
36804,18705,2,2,10.07,2021-07-29,M,35.0,Germany,7,False
36805,19543,1,1,7.25,2021-07-29,F,44.0,UK,7,False
36806,16969,1,1,5.32,2021-07-29,M,35.0,Germany,7,False
36807,21477,3,5,50.68000000000001,2021-07-29,F,42.0,France,7,False
36808,16068,2,2,3.68,2021-07-29,M,30.0,Germany,7,False
36809,18969,3,3,6.040000000000001,2021-07-29,F,52.0,Greece,7,False
36810,13984,1,1,37.56,2021-07-29,F,47.0,UK,7,False
36811,15633,6,10,132.46,2021-07-29,M,25.0,Italy,7,False
36812,2605,7,10,103.05,2021-07-29,M,22.0,Italy,7,False
36813,2605,2,2,190.87,2021-07-29,M,22.0,Italy,7,False
36814,18671,1,1,3.68,2021-07-29,M,31.0,Germany,7,False
36815,21894,2,2,12.11,2021-07-29,F,39.0,Germany,7,False
36816,13385,2,2,7.91,2021-07-29,F,39.0,France,7,False
36817,17268,3,5,24.56,2021-07-29,M,18.0,Italy,7,False
36818,13385,1,1,8.12,2021-07-29,F,39.0,France,7,False
36819,18336,3,4,29.880000000000003,2021-07-29,M,24.0,Italy,7,False
36820,6480,2,5,16.88,2021-07-29,F,44.0,UK,7,False
36821,1119,1,1,7.02,2021-07-29,F,46.0,UK,7,False
36822,21695,1,1,6.13,2021-07-29,M,25.0,Italy,7,False
36823,18004,1,1,15.96,2021-07-29,M,30.0,Germany,7,False
36824,11545,7,7,312.79,2021-07-29,F,44.0,UK,7,False
36825,17770,1,1,3.42,2021-07-29,F,49.0,Spain,7,False
36826,17932,7,11,122.59,2021-07-29,F,49.0,Spain,7,False
36827,22016,5,11,93.69,2021-07-29,M,18.0,Italy,7,False
36828,10127,1,1,13.44,2021-07-29,F,52.0,Greece,7,False
36829,21372,3,3,46.84,2021-07-29,F,50.0,Spain,7,False
36830,13483,3,8,31.06,2021-07-29,F,44.0,UK,7,False
36831,13385,2,3,5.470000000000001,2021-07-29,F,39.0,France,7,False
36832,12797,2,2,32.5,2021-07-29,M,27.0,Germany,7,False
36833,21811,1,1,4.75,2021-07-29,F,43.0,France,7,False
36834,13510,1,1,35.58,2021-07-29,F,40.0,France,7,False
36835,12014,2,2,31.71,2021-07-29,M,18.0,Italy,7,False
36836,20065,3,3,17.25,2021-07-29,M,32.0,Germany,7,False
36837,15847,1,2,2.37,2021-07-29,M,29.0,Germany,7,False
36838,17083,2,2,7.26,2021-07-29,M,35.0,Germany,7,False
36839,15455,2,2,13.15,2021-07-29,M,31.0,Germany,7,False
36840,8401,1,1,22.5,2021-07-29,F,64.0,Netherlands,7,False
36841,3765,1,1,14.43,2021-07-29,M,28.0,Germany,7,False
36842,10493,3,6,71.19999999999999,2021-07-29,F,50.0,Spain,7,False
36843,15672,2,2,7.65,2021-07-29,F,69.0,Netherlands,7,False
36844,10491,1,1,1.62,2021-07-29,M,32.0,Germany,7,False
36845,15814,1,1,2.08,2021-07-29,F,58.0,Greece,7,False
36846,15525,5,7,70.64,2021-07-29,F,65.0,Netherlands,7,False
36847,5498,2,2,9.56,2021-07-29,F,40.0,France,7,False
36848,15839,1,1,1.06,2021-07-29,M,34.0,Germany,7,False
36849,10003,1,1,9.87,2021-07-29,F,50.0,Spain,7,False
36850,11974,1,1,15.96,2021-07-29,M,31.0,Germany,7,False
36851,15246,1,1,6.48,2021-07-29,M,18.0,Italy,7,False
36852,18710,1,1,3.68,2021-07-29,M,27.0,Italy,7,False
36853,9393,1,1,6.13,2021-07-29,M,33.0,Germany,7,False
36854,20846,5,6,131.99,2021-07-29,F,48.0,Spain,7,False
36855,21255,2,4,9.350000000000001,2021-07-29,F,56.0,Greece,7,False
36856,17461,2,2,22.490000000000002,2021-07-29,M,23.0,Italy,7,False
36857,18681,1,1,8.69,2021-07-29,F,38.0,Germany,7,False
36858,11829,1,2,9.38,2021-07-29,M,37.0,Germany,7,False
36859,12798,2,2,9.61,2021-07-29,F,38.0,Germany,7,False
36860,13422,2,2,5.470000000000001,2021-07-29,M,34.0,Germany,7,False
36861,14214,1,1,6.0,2021-07-29,M,28.0,Germany,7,False
36862,13377,1,1,10.1,2021-07-29,F,58.0,Greece,7,False
36863,10029,2,2,9.37,2021-07-29,F,53.0,Greece,7,False
36864,15291,2,2,17.26,2021-07-29,M,25.0,Italy,7,False
36865,16764,1,1,4.5,2021-07-29,F,42.0,France,7,False
36866,17301,2,2,57.43,2021-07-29,F,43.0,UK,7,False
36867,12147,2,6,123.33999999999999,2021-07-29,F,66.0,Netherlands,7,False
